RideID,PersonID,RideTypeID,Date,BikeID,Dist,Time,Ascent,E1,E2,E3,E4,MaxHR,AvHR,AvCad,MaxCad,State,Country,Notes,Gen_Notes,s_ColLineage,s_Generation,s_GUID,s_Lineage
708,2,1,30/08/2003 0:00,7,45.46,1899-12-30 02:02:05,,1899-12-30 00:19:22,1899-12-30 00:50:43,1899-12-30 00:29:27,1899-12-30 00:04:18,189,,,,South Australia,Australia,Priory-OldBelair-Fullarton-Cross-MtOsmond-Freeway-Picadilly-OldMtBarker-MtBarker-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-SturtValley-Priory,1,,1,,
705,1,1,31/08/2003 0:00,19,65.59,1899-12-30 02:49:21,,1899-12-30 00:36:26,1899-12-30 00:37:07,1899-12-30 00:13:52,1899-12-30 00:06:32,189,,,,South Australia,Australia,Priory-OldBelair-Fullarton-Fullarton-Cross-Belair-OldBelair-Fullarton-Cross-MtOsmond-Freeway-Picadilly-OldMtBarker-MtBarker-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-SturtValley-Priory,1,,1,,
707,1,11,1/09/2003 0:00,28,18.69,1899-12-30 00:43:41,,1899-12-30 00:03:42,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,145,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
710,1,1,2/09/2003 0:00,19,48.2,1899-12-30 02:04:26,,1899-12-30 00:38:35,1899-12-30 00:21:00,1899-12-30 00:03:08,1899-12-30 00:01:10,184,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-MtOsmond-Freeway-UpperSturt-Sheoak-downWaverley-EasternGate-Priory,1,,1,,
711,2,8,2/09/2003 0:00,,,1899-12-30 01:00:00,,,,,,,,,,South Australia,Australia,"legs only. 10 min warm up, leg ext=80kg, leg press=100kg, leg curl=60kg,calf ext=160kg, 6mins rowing=1.1km",1,,1,,
714,1,11,3/09/2003 0:00,28,27,1899-12-30 01:05:00,,1899-12-30 00:09:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,140,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Clapham,1,,1,,
712,2,2,4/09/2003 0:00,24,49.42,1899-12-30 02:51:27,,1899-12-30 00:36:25,1899-12-30 01:27:34,1899-12-30 00:03:22,1899-12-30 00:00:00,179,,,,South Australia,Australia,priory-upper sturt rd-olave hill rd-turners-coromandel pde-blackwood roundabout-fmc.fmc-south rd-daws-goodwood-cross rd-duthy-greenhill-glynburn-chambers-warre track-lofty summit rd-crafers-waverley ridge footpath-knoll cons pk-upper sturt rd footpath-priory.,1,,1,,
713,1,1,4/09/2003 0:00,19,79.55,1899-12-30 02:34:12,,1899-12-30 00:54:57,1899-12-30 00:21:35,1899-12-30 00:09:05,1899-12-30 00:03:08,189,,,,South Australia,Australia,Clapham-Uni.Uni-Etsa-OuterH-Glenelg-Anzac-Greenhill-Unley-Clapham,1,,1,,
716,1,11,5/09/2003 0:00,28,18.99,1899-12-30 00:47:22,,1899-12-30 00:05:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,135,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
717,1,1,7/09/2003 0:00,19,98.28,1899-12-30 03:28:23,,1899-12-30 01:09:19,1899-12-30 00:33:06,1899-12-30 00:10:35,1899-12-30 00:01:35,187,,,,South Australia,Australia,Etsa-Anzac-OuterH-Seacliff-PerryBarr-Majors-Black-Oakridge-CherryGardens-AcklandsHill-Main-Batley,1,,1,,
719,2,1,7/09/2003 0:00,7,58.09,1899-12-30 02:10:00,,1899-12-30 00:16:23,1899-12-30 01:10:49,1899-12-30 00:05:50,1899-12-30 00:00:00,182,,,,South Australia,Australia,etsa-anzac-outer harbour-burbridge-morphett-greenhill,1,,1,,
718,1,11,8/09/2003 0:00,19,27,1899-12-30 01:05:00,,1899-12-30 00:08:26,1899-12-30 00:01:48,1899-12-30 00:00:00,1899-12-30 00:00:00,152,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Clapham,1,,1,,
720,2,1,9/09/2003 0:00,7,68.6,1899-12-30 02:50:27,,1899-12-30 00:31:28,1899-12-30 00:59:08,1899-12-30 00:28:26,1899-12-30 00:00:03,185,,,,South Australia,Australia,priory-fmc.fmc-south rd-daws-winston-cross rd-duthy-greenhill-glynburn-penfolds-montacute-marble hill-summertown?-cold store-lofty summit-crafers-waverley ridge-upper sturt,1,,1,,
721,1,1,9/09/2003 0:00,19,82.1,1899-12-30 03:19:58,,1899-12-30 00:44:19,1899-12-30 00:41:43,1899-12-30 00:08:32,1899-12-30 00:00:00,179,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-SmallHills-Montacute-NortonS1(down)-Glynburn-Sunnyside-Portrush-Freeway-UpperSturt-Priory,1,,1,,
722,1,11,10/09/2003 0:00,19,19,1899-12-30 00:41:52,,1899-12-30 00:05:18,1899-12-30 00:00:08,1899-12-30 00:00:00,1899-12-30 00:00:00,147,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
723,2,1,11/09/2003 0:00,7,45.5,1899-12-30 02:23:56,,1899-12-30 00:39:50,1899-12-30 00:46:14,1899-12-30 00:09:57,1899-12-30 00:00:00,181,,,,South Australia,Australia,priory-fmc.fmc-south rd-ayliffes-goodwood-cross-duthy-greenhill-glynburn-mt osmond-freeway-crafers-waverley ridge-upper sturt-priory.,1,,1,,
724,1,1,11/09/2003 0:00,19,91.02,1899-12-30 03:03:38,,1899-12-30 00:43:08,1899-12-30 00:23:47,1899-12-30 00:10:16,1899-12-30 00:02:08,189,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Etsa-OuterH-Glenelg-Anzac-Greenhill-Unley-SmithDorrien,1,,1,,
725,1,1,14/09/2003 0:00,19,17.13,1899-12-30 00:35:43,,1899-12-30 00:10:32,1899-12-30 00:04:35,1899-12-30 00:00:00,1899-12-30 00:00:00,164,,,,South Australia,Australia,Priory-OldBelair-Cross-Mobil-Cross-SmithDorrien-Mobil. Abandoned due to shit weather,1,,1,,
726,1,1,16/09/2003 0:00,19,70,1899-12-30 02:45:00,,1899-12-30 00:33:00,1899-12-30 00:19:00,1899-12-30 00:13:00,1899-12-30 00:03:00,185,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-NortonSummit5-NortonSummit5-Glynburn-MtOsmond-Cross-Duthy-Greenhill,1,,1,,
728,2,1,16/09/2003 0:00,7,51.55,1899-12-30 02:14:07,,1899-12-30 00:17:07,1899-12-30 00:37:31,1899-12-30 00:25:23,1899-12-30 00:04:03,189,,,,South Australia,Australia,greeenhill/fullarton-glynburn-parade-magill-nortons-down nortons-glynburn-mt osmond-down old freeway-cross rd-winston-daws-south-fmc.,1,,1,,
727,1,11,17/09/2003 0:00,19,21.42,1899-12-30 01:11:14,,1899-12-30 00:15:45,1899-12-30 00:02:27,1899-12-30 00:00:39,1899-12-30 00:00:00,168,,,,South Australia,Australia,Uni-Duthy-Belair-Priory,1,,1,,
729,1,1,18/09/2003 0:00,19,101.97,1899-12-30 03:38:01,,1899-12-30 01:02:22,1899-12-30 00:34:12,1899-12-30 00:21:25,1899-12-30 00:03:25,185,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Etsa-OuterHarbour-Glenelg-Anzac-Greenhill-Unley-Belair-Priory,1,,1,,
730,1,11,19/09/2003 0:00,19,36.76,1899-12-30 01:28:17,,1899-12-30 00:21:36,1899-12-30 00:02:06,1899-12-30 00:00:00,1899-12-30 00:00:00,154,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Cross-Winston-BehindSheps-Kym's,1,,1,,
731,2,2,19/09/2003 0:00,24,12.64,1899-12-30 00:54:49,,1899-12-30 00:16:48,1899-12-30 00:12:48,1899-12-30 00:00:13,1899-12-30 00:00:00,174,,,,South Australia,Australia,sheps,1,,1,,
732,1,1,20/09/2003 0:00,19,128.14,1899-12-30 05:07:43,,1899-12-30 00:30:00,1899-12-30 00:20:00,1899-12-30 00:03:00,1899-12-30 00:00:00,165,,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-Glenelg-Seacliff-HallettCove-ChristiesBeach-Maslins-McLarenVale-WillungaHill-PenneysHill-McLarenFlat-BlewittSprings-ChapelHill-BakersGully-Clarendon-Potters-Main-MurraysHill-Blackwood-BelairPark-Priory,1,,1,,
733,2,1,20/09/2003 0:00,7,126.18,1899-12-30 05:14:41,,1899-12-30 00:55:41,1899-12-30 01:58:06,1899-12-30 00:45:35,1899-12-30 00:00:44,186,,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-Glenelg-Seacliff-HallettCove-ChristiesBeach-Maslins-McLarenVale-WillungaHill-PenneysHill-McLarenFlat-BlewittSprings-ChapelHill-BakersGully-Clarendon-Main-MurraysHill-Blackwood-BelairPark-Priory,1,,1,,
734,1,11,22/09/2003 0:00,19,18.94,1899-12-30 00:39:45,,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,,,,,South Australia,Australia,Priory-OldBelair-Uni. Heart rate monitor not working,1,,1,,
735,2,2,23/09/2003 0:00,24,19.55,1899-12-30 01:35:49,,1899-12-30 00:24:55,1899-12-30 00:23:50,1899-12-30 00:00:41,1899-12-30 00:00:00,179,,,,South Australia,Australia,fmc-sheps-blackwood reserve-sturt gorge-fmc,1,,1,,
737,1,1,23/09/2003 0:00,19,55.96,1899-12-30 02:08:03,,1899-12-30 00:24:44,1899-12-30 00:19:48,1899-12-30 00:07:17,1899-12-30 00:07:37,187,,,,South Australia,Australia,Priory-OldBelair-SmithDorrien-Duthy-Unley-Belair-WaverleyRidge-Sheoak-Freeway-Cross-Duthy-SmithDorrien,1,,1,,
736,1,1,25/09/2003 0:00,19,45.12,1899-12-30 01:46:31,,1899-12-30 00:27:46,1899-12-30 00:22:48,1899-12-30 00:03:46,1899-12-30 00:00:10,180,,,,South Australia,Australia,Uni-Etsa-Anzac-Glenelg-Seacliff-Seacombe-South-Goodwood-O'Neill-Strathcona-Barrets-Gowrie-Springbank-Belair-Priory,1,,1,,
738,1,11,26/09/2003 0:00,28,37.09,1899-12-30 01:40:00,,1899-12-30 00:13:12,1899-12-30 00:07:47,1899-12-30 00:00:37,1899-12-30 00:00:00,168,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-OldBelair-Priory,1,,1,,
739,2,10,26/09/2003 0:00,7,,1899-12-30 00:30:07,,1899-12-30 00:06:44,1899-12-30 00:09:19,1899-12-30 00:03:30,1899-12-30 00:00:11,183,,,,South Australia,Australia,,1,,1,,
740,1,7,28/09/2003 0:00,24,25.55,1899-12-30 01:28:52,,1899-12-30 00:30:25,1899-12-30 00:32:38,1899-12-30 00:58:04,1899-12-30 00:08:02,186,,,,South Australia,Australia,Mt Torrens XC Race. 6 laps. Won Senior Men,1,,1,,
741,2,7,28/09/2003 0:00,24,18.41,1899-12-30 01:35:01,,1899-12-30 00:04:40,1899-12-30 00:16:57,1899-12-30 00:22:06,1899-12-30 00:30:12,195,,,,South Australia,Australia,3 laps around mt torrens (1st place),1,,1,,
743,1,1,30/09/2003 0:00,19,54.98,1899-12-30 02:22:00,,1899-12-30 00:20:09,1899-12-30 00:18:34,1899-12-30 00:04:02,1899-12-30 00:00:00,171,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-NortonSummit-WoodsHill-Summit-UpperSturt-Priory,1,,1,,
744,2,1,30/09/2003 0:00,7,58.79,1899-12-30 02:33:13,,1899-12-30 00:29:06,1899-12-30 01:02:23,1899-12-30 00:22:30,1899-12-30 00:00:41,193,,,,South Australia,Australia,Priory-Belair Pkr-fmc. Fmc-south rd-daws-winston-cross rd-king william-Greenhill-Glynburn-NortonSummit-WoodsHill-Summit-UpperSturt-Priory,1,,1,,
745,1,11,1/10/2003 0:00,19,39.72,1899-12-30 01:53:02,,1899-12-30 00:20:00,1899-12-30 00:03:00,1899-12-30 00:00:00,1899-12-30 00:00:00,150,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory. Forgot to bring HR monitor home - E's made up.,1,,1,,
746,1,1,2/10/2003 0:00,19,58.24,1899-12-30 02:17:37,,1899-12-30 00:33:25,1899-12-30 00:23:33,1899-12-30 00:02:28,1899-12-30 00:00:00,173,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Etsa-Greenhill-Glynburn-NortonSummit1-WoodsHill-Summit-UpperSturt-Priory,1,,1,,
747,1,11,3/10/2003 0:00,19,18.7,1899-12-30 00:44:45,,1899-12-30 00:01:06,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,133,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
748,1,1,4/10/2003 0:00,19,84.43,1899-12-30 03:25:36,,1899-12-30 00:40:37,1899-12-30 00:22:34,1899-12-30 00:25:31,1899-12-30 00:00:23,183,,,,South Australia,Australia,Priory-OldBelair-Duthy-Cross-Portrush-Greenhill-TheParade-NortonSummit5-LobethalRd-Deviation-Greenhill-Balhannah-Hahndorf-KangarooReef-Mylor-AldgateValley-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-Priory,1,,1,,
750,2,1,5/10/2003 0:00,7,82.75,1899-12-30 03:27:38,,1899-12-30 00:42:00,1899-12-30 01:25:33,1899-12-30 00:33:44,1899-12-30 00:00:00,182,,,,South Australia,Australia,Priory-OldBelair-Duthy-Cross-Portrush-Greenhill-TheParade-NortonSummit5-LobethalRd-Deviation-Greenhill-Balhannah-Hahndorf-KangarooReef-Mylor-AldgateValley-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-Priory,1,,1,,
749,2,1,7/10/2003 0:00,7,60,1899-12-30 02:25:00,,1899-12-30 00:22:24,1899-12-30 00:52:45,1899-12-30 00:08:59,1899-12-30 00:02:18,188,,,,South Australia,Australia,priory-fmc.fmc-greenhill/fullarton-greenhill-portrrush-mt osmond-old freeway-upper sturt rd-priory. Raining,1,,1,,
751,1,1,7/10/2003 0:00,19,46,1899-12-30 02:15:00,,1899-12-30 00:22:20,1899-12-30 00:12:42,1899-12-30 00:07:11,1899-12-30 00:08:54,191,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-GlenOsmond-Wootonga-MtOsmond-Freeway-UpperSturt-Priory,1,,1,,
752,1,11,8/10/2003 0:00,19,39.63,1899-12-30 01:47:19,,1899-12-30 00:15:08,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,145,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,1,,1,,
753,1,1,10/10/2003 0:00,19,125.73,1899-12-30 04:54:15,,1899-12-30 01:13:27,1899-12-30 00:29:53,1899-12-30 00:00:00,1899-12-30 00:00:00,163,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Anzac-Glenelg-Seacliff-HalletCove-Lonsdale-Dyson-River-Veloway-McLarenVale-PennysHill-Range-Bevan-Brookman-Proctor-Enterprise-Nangkita-AdelaideGoolwa-Goolwa,1,,1,,
754,1,11,13/10/2003 0:00,19,39.62,1899-12-30 01:43:39,,1899-12-30 00:15:15,1899-12-30 00:11:46,1899-12-30 00:00:36,1899-12-30 00:00:00,171,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,1,,1,,
755,2,2,13/10/2003 0:00,24,30.16,1899-12-30 01:47:49,,1899-12-30 00:40:56,1899-12-30 00:31:13,1899-12-30 00:03:03,1899-12-30 00:00:00,171,,,,South Australia,Australia,priory-fmc.fmc-sheps-willunga st-blackwood reserve east over railway-belair pk-eastern exit-priory,1,,1,,
756,2,1,14/10/2003 0:00,7,58.85,1899-12-30 02:24:00,,1899-12-30 00:08:38,1899-12-30 00:51:00,1899-12-30 00:41:44,1899-12-30 00:02:46,190,,,,South Australia,Australia,priory-belair pk-laffers-fmc.fmc-south rd-daws-goodwood rd-cross rd-duthy-greenhill/fullarton. G/f-glynburn-parade-penfolds-norton summit-cold store-lofty summit-crafers-upper sturt rd-priory.(left hrm on lap time from norton summit so calc dist time etc from previous rides).,1,,1,,
757,1,1,14/10/2003 0:00,19,84.7,1899-12-30 03:18:33,,1899-12-30 00:51:57,1899-12-30 00:26:53,1899-12-30 00:09:22,1899-12-30 00:08:30,186,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-NortonSummit-WoodsHill-Greenhill-Anzac-Cross-Unley-Belair-Priory,1,,1,,
758,1,11,15/10/2003 0:00,19,20.66,1899-12-30 01:00:29,,1899-12-30 00:18:11,1899-12-30 00:05:14,1899-12-30 00:00:00,1899-12-30 00:00:00,157,,,,South Australia,Australia,Uni-Unley-Belair-Priory,1,,1,,
759,2,1,16/10/2003 0:00,7,48.81,1899-12-30 02:07:47,,1899-12-30 00:34:52,1899-12-30 00:50:46,1899-12-30 00:01:07,1899-12-30 00:00:00,174,,,,South Australia,Australia,priory-fmc.fmc-south rd-daws-winston-cross rd-duthy-greenhill/fullarton.g/f-devereux-dashwood-sunnyside-blyth-portrush-old freeway-crafers-upper sturt rd-priory.,1,,1,,
760,1,11,16/10/2003 0:00,19,43.39,1899-12-30 01:57:49,,1899-12-30 00:27:31,1899-12-30 00:01:47,1899-12-30 00:00:00,1899-12-30 00:00:00,152,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Greenhill-Devereux-Dashwood-Sunnyside-Blyth-Freeway-UpperSturt-Priory,1,,1,,
761,1,11,17/10/2003 0:00,19,,1899-12-30 00:40:00,,1899-12-30 00:04:29,1899-12-30 00:00:33,1899-12-30 00:00:00,1899-12-30 00:00:00,151,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
762,2,2,18/10/2003 0:00,24,6.21,1899-12-30 00:28:17,,1899-12-30 00:07:05,1899-12-30 00:08:12,1899-12-30 00:00:00,1899-12-30 00:00:00,164,,,,South Australia,Australia,ride around priory,1,,1,,
763,2,7,19/10/2003 0:00,20,24.96,1899-12-30 02:17:21,,1899-12-30 00:06:19,1899-12-30 00:25:29,1899-12-30 00:41:28,1899-12-30 00:18:31,190,,,,South Australia,Australia,3 laps around mt torrens townshop race. Roll-X Pro tyres (not Geax),1,,1,,
764,1,7,19/10/2003 0:00,24,24.12,1899-12-30 01:38:28,,1899-12-30 00:31:49,1899-12-30 00:35:52,1899-12-30 01:03:48,1899-12-30 00:04:09,188,,,,South Australia,Australia,Mt Torrens Town Race Winter 03. Came 2nd in Senior Men by 10m.,1,,1,,
765,1,11,20/10/2003 0:00,34,18.22,1899-12-30 00:46:45,,1899-12-30 00:02:42,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,136,,,,South Australia,Australia,Priory-OldBelair-Andersons-Uni,1,,1,,
766,1,11,21/10/2003 0:00,34,18.58,1899-12-30 00:50:44,,1899-12-30 00:03:38,1899-12-30 00:00:29,1899-12-30 00:00:00,1899-12-30 00:00:00,148,,,,South Australia,Australia,Priory-Randels-Unley-Uni,1,,1,,
767,1,11,24/10/2003 0:00,19,39.73,1899-12-30 01:36:39,,1899-12-30 00:20:07,1899-12-30 00:04:55,1899-12-30 00:09:11,1899-12-30 00:03:44,182,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,1,,1,,
768,1,1,26/10/2003 0:00,19,131.61,1899-12-30 04:54:11,,1899-12-30 01:52:47,1899-12-30 00:44:01,1899-12-30 00:06:25,1899-12-30 00:05:43,187,,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-SmithDorrien-Fullarton-Hackney-StephenTce-NorthEast-GrandJunction-Anstey-Paracombe-TorrensHill-Gorge-CudleeCreek-FoxCreek-LobethalRd-Deviation-Greenhill-Swamp-Crafers-Freeway-Portrush-Greenhill-Anzac-Glenelg-Seacliff-Seacombe-South-Ayliffes-Goodwood-Grange-SmithDorrien,1,,1,,
779,2,1,26/10/2003 0:00,7,82.75,1899-12-30 03:27:38,,1899-12-30 00:42:00,1899-12-30 01:25:33,1899-12-30 00:33:44,1899-12-30 00:00:00,182,,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-SmithDorrien-Fullarton-Hackney-StephenTce-NorthEast-GrandJunction-Anstey-Paracombe-TorrensHill-Gorge-CudleeCreek-FoxCreek-LobethalRd-Deviation-Greenhill-Swamp-Crafers-priory.,1,,1,,
769,1,11,27/10/2003 0:00,19,20.68,1899-12-30 01:06:16,,1899-12-30 00:17:42,1899-12-30 00:00:35,1899-12-30 00:00:00,1899-12-30 00:00:00,149,,,,South Australia,Australia,Uni-Unley-Belair-Priory,1,,1,,
770,1,1,28/10/2003 0:00,19,73.54,1899-12-30 02:38:48,,1899-12-30 00:37:57,1899-12-30 00:11:27,1899-12-30 00:13:19,1899-12-30 00:05:35,192,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-RegencyCrit-SmithDorrien,1,,1,,
777,2,1,28/10/2003 0:00,7,30,1899-12-30 01:15:00,,1899-12-30 00:30:00,1899-12-30 00:20:00,1899-12-30 00:00:00,1899-12-30 00:00:00,165,,,,South Australia,Australia,fmc-brighton-glenelg-brighton-seacliff-fmc,1,,1,,
771,1,11,29/10/2003 0:00,19,39.15,1899-12-30 01:37:28,,1899-12-30 00:22:55,1899-12-30 00:04:16,1899-12-30 00:00:00,1899-12-30 00:00:00,157,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,1,,1,,
772,1,1,30/10/2003 0:00,19,67.04,1899-12-30 02:37:43,,1899-12-30 00:45:50,1899-12-30 00:27:55,1899-12-30 00:01:47,1899-12-30 00:00:00,173,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-LinearPark-Gorge-Corkscrew-Montacute-MarbleHill-WoodsHill-Summit-UpperSturt-Priory,1,,1,,
778,2,1,30/10/2003 0:00,3,,1899-12-30 00:45:00,,1899-12-30 00:20:00,1899-12-30 00:15:00,1899-12-30 00:00:00,1899-12-30 00:00:00,,,,,South Australia,Australia,,1,,1,,
773,1,11,31/10/2003 0:00,19,20.77,1899-12-30 01:06:13,,1899-12-30 00:05:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,135,,,,South Australia,Australia,Uni-Unley-Belair-Priory,1,,1,,
774,1,11,3/11/2003 0:00,19,27.85,1899-12-30 01:03:26,,1899-12-30 00:13:36,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,147,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Unley-Clapham,1,,1,,
775,1,1,4/11/2003 0:00,19,90.66,1899-12-30 03:24:20,,1899-12-30 00:31:19,1899-12-30 00:24:24,1899-12-30 00:10:38,1899-12-30 00:04:15,190,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-RegencyCrit-Unley-Belair-Priory,1,,1,,
776,2,1,4/11/2003 0:00,7,72.25,1899-12-30 03:15:53,,1899-12-30 01:12:55,1899-12-30 01:08:45,1899-12-30 00:05:57,1899-12-30 00:00:14,187,,,,South Australia,Australia,priory-fmc.fmc-willunga st-sheps-sturt rd-brighton-glenelg-henley-glenelg-anzac-cross rd-goodwood-backroads thru clapham-springbank-new belair rd-laffers-belair pk -priory.,1,,1,,
780,1,11,5/11/2003 0:00,19,42.04,1899-12-30 01:53:59,,1899-12-30 00:17:44,1899-12-30 00:00:42,1899-12-30 00:00:00,1899-12-30 00:00:00,150,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Duthy-BackroadsToGlenOsmond-Freeway-UpperSturt-Priory,1,,1,,
781,1,1,6/11/2003 0:00,19,95.87,1899-12-30 03:39:08,,1899-12-30 00:57:02,1899-12-30 00:37:59,1899-12-30 00:14:23,1899-12-30 00:00:31,181,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-BackroadsToGlynburn-Greenhill-Hallet-StBernards-Gorge-BackroadsToLinearPark-LinearPark-Halls-Hancock-AnsteyHillRP-Paracombe-TorrensHill-Gorge-Payneham-Fullarton-Fisher-Duthy-OldBelair-UpperSturt(lift home),1,,1,,
784,2,1,6/11/2003 0:00,7,58.44,1899-12-30 02:20:00,,1899-12-30 00:14:00,1899-12-30 01:23:20,1899-12-30 00:12:00,1899-12-30 00:00:00,179,,,,South Australia,Australia,piory-fmc.fmc-seacliff-glenelg-anzac-cross rd-old freeway-crafers-upper sturt rd-priory,1,,1,,
782,1,11,7/11/2003 0:00,19,19.02,1899-12-30 00:43:00,,1899-12-30 00:01:15,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,132,,,,South Australia,Australia,Priory-OldBelair-Uni,1,,1,,
783,1,1,9/11/2003 0:00,10,58,1899-12-30 02:15:27,,1899-12-30 00:35:36,1899-12-30 00:12:08,1899-12-30 00:09:48,1899-12-30 00:04:58,198,,,,South Australia,Australia,Priory-OldBelair-Unley-WhitmoreCrit-BackstreetsToFreeway-Freeway-UpperSturt-Priory,1,,1,,
785,2,1,9/11/2003 0:00,7,39.42,1899-12-30 01:48:45,,1899-12-30 00:13:53,1899-12-30 00:15:15,1899-12-30 00:00:28,1899-12-30 00:00:00,172,,,,South Australia,Australia,,1,,1,,
786,1,1,10/11/2003 0:00,30,34.11,1899-12-30 01:21:04,,1899-12-30 00:24:01,1899-12-30 00:19:34,1899-12-30 00:00:00,1899-12-30 00:00:00,164,,,,South Australia,Australia,Priory-SturtValley-MtBarkerRd-Beaumonts-Tanahmerah-GumFlat-CareyGully-Worden-Muller-MountGeorge-Rangeview-SpringGully-Piccadilly-UpperSturt-Priory,1,,1,,
787,2,1,10/11/2003 0:00,7,28.23,1899-12-30 01:25:00,,1899-12-30 00:20:00,1899-12-30 00:25:00,1899-12-30 00:02:00,1899-12-30 00:00:00,172,,,,South Australia,Australia,priory-fmc.fmc-sheps-blackwood-upper sturt rd-priory.,1,,1,,
788,2,2,11/11/2003 0:00,24,27.15,1899-12-30 01:37:13,,1899-12-30 00:30:00,1899-12-30 00:20:00,1899-12-30 00:00:00,1899-12-30 00:00:00,165,,,,South Australia,Australia,priory-belair pk-fmc.fmc-back rds up sheps-belair pk-melville house track-priory,1,,1,,
789,1,1,11/11/2003 0:00,30,95.38,1899-12-30 03:26:22,,1899-12-30 01:03:48,1899-12-30 00:29:49,1899-12-30 00:08:10,1899-12-30 00:01:28,197,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-RegencyCrit-South-Torrens-Montefiore-Greenhill-Duthy-OldBelair-Priory,1,,1,,
790,1,11,12/11/2003 0:00,30,41.77,1899-12-30 01:52:34,,1899-12-30 00:11:32,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,142,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-BackstreetsToFreeway-Freeway-UpperSturt-Priory,1,,1,,
791,1,1,13/11/2003 0:00,30,97.94,1899-12-30 03:45:58,,1899-12-30 00:59:40,1899-12-30 00:29:37,1899-12-30 00:06:57,1899-12-30 00:08:01,190,,,,South Australia,Australia,Priory-OldBelair-Uni.Uni-Holland-Greenhill-NortonSummit-WoodsHill-Greenhill-Anzac-Glenelg-Seacliff-Seacombe-South-O'Neil-Belair-Priory,1,,1,,
792,2,1,13/11/2003 0:00,7,59.7,1899-12-30 02:38:26,,1899-12-30 01:00:00,1899-12-30 00:45:00,1899-12-30 00:15:00,1899-12-30 00:00:00,178,,,,South Australia,Australia,priory-sturt valley-crafers-lofty summit rd-greenhill-cold store rd-basket range-lenswood-tiers rd-vickers rd-swamp rd-balhannah-german hill?-bridgewater-aldgate-euston-cricklewood-longwood-heather-sturt valley-wychwood-priory. E times made up.,1,,1,,
