Source,RideID,Date,Dist,Time,AvS,Ascent,Commute,MaxHR,AvHR,AvPwr,Temp,MaxS,Gear,loc1,loc2,Kudos,Notes,Year,Month,yearMonth,halfDec,location,administrative_area_level_1,country,state,gLoc
Access,697,2003-08-21,81,10800,27,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Etsa-Anzac-Brighton-Brighton-OuterH-PortRoad-Uni,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,698,2003-08-22,7.32,1257,20.96420047732697,NA,1,125,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-SmithDorrien,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,701,2003-08-24,70.14,10593,23.836873406966866,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Windsor-Unley-Cross-Portrush-Greenhill-Glynburn-NortonSummit5-Pound-Burdetts-Range-BasketRange-Hunters-Pound-WoodsHill-Summit-UpperSturt-Priory,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,702,2003-08-25,39.61,7255,19.65485871812543,NA,1,153,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Duthy-BrownhillCreek-PonyRidge-QueenJubilee-Sheoak-Station-UpperSturt-Priory,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,703,2003-08-26,57,7800,26.30769230769231,NA,0,182,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-NortonSummit5-WoodsHill-Greenhill-Uni,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,706,2003-08-28,20,2460,29.26829268292683,NA,1,127,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,742,2003-08-29,28.38,3916,26.089887640449437,NA,1,149,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Old Belair-Uni.Uni-Unley-Clapham,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,705,2003-08-31,65.59,10161,23.238263950398586,NA,0,189,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Fullarton-Fullarton-Cross-Belair-OldBelair-Fullarton-Cross-MtOsmond-Freeway-Picadilly-OldMtBarker-MtBarker-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-SturtValley-Priory,2003,8,Aug 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,707,2003-09-01,18.69,2621,25.671117893933616,NA,1,145,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,710,2003-09-02,48.2,7466,23.24136083578891,NA,0,184,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-MtOsmond-Freeway-UpperSturt-Sheoak-downWaverley-EasternGate-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,714,2003-09-03,27,3900,24.923076923076923,NA,1,140,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Clapham,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,713,2003-09-04,79.55,9252,30.95330739299611,NA,0,189,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Clapham-Uni.Uni-Etsa-OuterH-Glenelg-Anzac-Greenhill-Unley-Clapham,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,716,2003-09-05,18.99,2842,24.054890921885995,NA,1,135,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,717,2003-09-07,98.28,12503,28.297848516356076,NA,0,187,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Etsa-Anzac-OuterH-Seacliff-PerryBarr-Majors-Black-Oakridge-CherryGardens-AcklandsHill-Main-Batley,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,718,2003-09-08,27,3900,24.923076923076923,NA,1,152,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Clapham,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,721,2003-09-09,82.1,11998,24.634105684280712,NA,0,179,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-SmallHills-Montacute-NortonS1(down)-Glynburn-Sunnyside-Portrush-Freeway-UpperSturt-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,722,2003-09-10,19,2512,27.229299363057322,NA,1,147,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,724,2003-09-11,91.02,11018,29.73969867489562,NA,0,189,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Etsa-OuterH-Glenelg-Anzac-Greenhill-Unley-SmithDorrien,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,725,2003-09-14,17.13,2143,28.77648156789547,NA,0,164,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Cross-Mobil-Cross-SmithDorrien-Mobil. Abandoned due to shit weather,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,726,2003-09-16,70,9900,25.454545454545453,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-NortonSummit5-NortonSummit5-Glynburn-MtOsmond-Cross-Duthy-Greenhill,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,727,2003-09-17,21.42,4274,18.042115114646702,NA,1,168,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Duthy-Belair-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,729,2003-09-18,101.97,13081,28.062992125984252,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Etsa-OuterHarbour-Glenelg-Anzac-Greenhill-Unley-Belair-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,730,2003-09-19,36.76,5297,24.983198036624504,NA,1,154,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Cross-Winston-BehindSheps-Kym's,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,732,2003-09-20,128.14,18463,24.985321995342034,NA,0,165,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Unley-Cross-Glenelg-Seacliff-HallettCove-ChristiesBeach-Maslins-McLarenVale-WillungaHill-PenneysHill-McLarenFlat-BlewittSprings-ChapelHill-BakersGully-Clarendon-Potters-Main-MurraysHill-Blackwood-BelairPark-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,734,2003-09-22,18.94,2385,28.58867924528302,NA,1,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni. Heart rate monitor not working,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,737,2003-09-23,55.96,7683,26.22100741897696,NA,0,187,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-SmithDorrien-Duthy-Unley-Belair-WaverleyRidge-Sheoak-Freeway-Cross-Duthy-SmithDorrien,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,736,2003-09-25,45.12,6391,25.4157408856204,NA,0,180,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Etsa-Anzac-Glenelg-Seacliff-Seacombe-South-Goodwood-O'Neill-Strathcona-Barrets-Gowrie-Springbank-Belair-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,738,2003-09-26,37.09,6000,22.254,NA,1,168,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-OldBelair-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,740,2003-09-28,25.55,5332,17.250562640660167,NA,0,186,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Mt Torrens XC Race. 6 laps. Won Senior Men,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,743,2003-09-30,54.98,8520,23.230985915492955,NA,0,171,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-NortonSummit-WoodsHill-Summit-UpperSturt-Priory,2003,9,Sep 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,745,2003-10-01,39.72,6782,21.084046004128574,NA,1,150,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory. Forgot to bring HR monitor home - E's made up.,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,746,2003-10-02,58.24,8257,25.392273222720114,NA,0,173,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Etsa-Greenhill-Glynburn-NortonSummit1-WoodsHill-Summit-UpperSturt-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,747,2003-10-03,18.7,2685,25.07262569832402,NA,1,133,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,748,2003-10-04,84.43,12336,24.63910505836576,NA,0,183,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Duthy-Cross-Portrush-Greenhill-TheParade-NortonSummit5-LobethalRd-Deviation-Greenhill-Balhannah-Hahndorf-KangarooReef-Mylor-AldgateValley-Euston-Churinga-Cricklewood-Heathfield-Longwood-Heather-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,751,2003-10-07,46,8100,20.444444444444443,NA,0,191,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-GlenOsmond-Wootonga-MtOsmond-Freeway-UpperSturt-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,752,2003-10-08,39.63,6439,22.156856654760055,NA,1,145,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,753,2003-10-10,125.73,17655,25.637383177570094,NA,0,163,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Anzac-Glenelg-Seacliff-HalletCove-Lonsdale-Dyson-River-Veloway-McLarenVale-PennysHill-Range-Bevan-Brookman-Proctor-Enterprise-Nangkita-AdelaideGoolwa-Goolwa,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,754,2003-10-13,39.62,6219,22.934876989869753,NA,1,171,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,757,2003-10-14,84.7,11913,25.595567867036014,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-NortonSummit-WoodsHill-Greenhill-Anzac-Cross-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,758,2003-10-15,20.66,3629,20.49490217690824,NA,1,157,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,760,2003-10-16,43.39,7069,22.09704342905644,NA,1,152,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Devereux-Dashwood-Sunnyside-Blyth-Freeway-UpperSturt-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,764,2003-10-19,24.12,5908,14.69735951252539,NA,0,188,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Mt Torrens Town Race Winter 03. Came 2nd in Senior Men by 10m.,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,765,2003-10-20,18.22,2805,23.383957219251336,NA,1,136,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-OldBelair-Andersons-Uni,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,766,2003-10-21,18.58,3044,21.97371879106439,NA,1,148,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-Randels-Unley-Uni,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,767,2003-10-24,39.73,5799,24.664252457320227,NA,1,182,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,768,2003-10-26,131.61,17651,26.84244518724152,NA,0,187,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Unley-Cross-SmithDorrien-Fullarton-Hackney-StephenTce-NorthEast-GrandJunction-Anstey-Paracombe-TorrensHill-Gorge-CudleeCreek-FoxCreek-LobethalRd-Deviation-Greenhill-Swamp-Crafers-Freeway-Portrush-Greenhill-Anzac-Glenelg-Seacliff-Seacombe-South-Ayliffes-Goodwood-Grange-SmithDorrien,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,769,2003-10-27,20.68,3976,18.724346076458755,NA,1,149,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,770,2003-10-28,73.54,9528,27.785894206549123,NA,0,192,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-RegencyCrit-SmithDorrien,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,771,2003-10-29,39.15,5848,24.100547195622436,NA,1,157,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,772,2003-10-30,67.04,9463,25.503962802493923,NA,0,173,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-LinearPark-Gorge-Corkscrew-Montacute-MarbleHill-WoodsHill-Summit-UpperSturt-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,773,2003-10-31,20.77,3973,18.820035237855524,NA,1,135,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Unley-Belair-Priory,2003,10,Oct 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,774,2003-11-03,27.85,3806,26.3426169206516,NA,1,147,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Unley-Clapham,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,775,2003-11-04,90.66,12260,26.62120717781403,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-RegencyCrit-Unley-Belair-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,780,2003-11-05,42.04,6839,22.129551103962566,NA,1,150,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Duthy-BackroadsToGlenOsmond-Freeway-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,781,2003-11-06,95.87,13148,26.24977182841497,NA,0,181,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-BackroadsToGlynburn-Greenhill-Hallet-StBernards-Gorge-BackroadsToLinearPark-LinearPark-Halls-Hancock-AnsteyHillRP-Paracombe-TorrensHill-Gorge-Payneham-Fullarton-Fisher-Duthy-OldBelair-UpperSturt(lift home),2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,782,2003-11-07,19.02,2580,26.53953488372093,NA,1,132,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,783,2003-11-09,58,8127,25.6921373200443,NA,0,198,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Unley-WhitmoreCrit-BackstreetsToFreeway-Freeway-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,786,2003-11-10,34.11,4864,25.245888157894736,NA,0,164,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-SturtValley-MtBarkerRd-Beaumonts-Tanahmerah-GumFlat-CareyGully-Worden-Muller-MountGeorge-Rangeview-SpringGully-Piccadilly-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,789,2003-11-11,95.38,12382,27.731222742691003,NA,0,197,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-RegencyCrit-South-Torrens-Montefiore-Greenhill-Duthy-OldBelair-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,790,2003-11-12,41.77,6754,22.264139769025764,NA,1,142,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-BackstreetsToFreeway-Freeway-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,791,2003-11-13,97.94,13558,26.00560554654079,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Holland-Greenhill-NortonSummit-WoodsHill-Greenhill-Anzac-Glenelg-Seacliff-Seacombe-South-O'Neil-Belair-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,793,2003-11-14,18.99,2484,27.52173913043478,NA,1,134,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,794,2003-11-16,10.42,2549,14.716359356610436,NA,0,159,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-UpperSturt-WaverlyRidge(Busted spoke)-SturtValley-Manoah-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,796,2003-11-16,47.08,6799,24.928371819385205,NA,0,181,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-SmithDorrien-Cross-Portrush-Greenhill-Glynburn-TheParatde-NortonSummit5-WoodsHill-Summit-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,798,2003-11-17,11.57,5355,7.778151260504202,NA,0,120,NA,NA,NA,NA,mtb,South Australia,Australia,NA,LinearPark. Uni-Hackney-Port-Hackney-Uni,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,799,2003-11-17,36.74,7124,18.56597417181359,NA,1,151,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-James-Andersons-Uni.Uni-Andersons-James-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,800,2003-11-18,93.66,12248,27.529065969954278,NA,0,198,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-RegencyCrit-Uni.Uni-Duthy-OldBelair-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,802,2003-11-19,11.63,4206,9.954350927246791,NA,0,110,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Torrens bird counts,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,801,2003-11-19,36.41,11507,11.390979403841138,NA,1,151,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-OldBelair-Andersons-Duthy-Uni.Uni-Duthy-Andersons-James-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,803,2003-11-20,71.56,10059,25.61049806143752,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Holland-Fullarton-Payneham-Montacute-Pound-Burdetts-Range-ParishHill-Gores-Summit-UpperSturt-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,804,2003-11-21,36.67,7402,17.834639286679277,NA,1,144,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-OldBelair-Andersons-Uni.Uni-Duthy-Andersons-James-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,805,2003-11-22,6.45,1293,17.958236658932712,NA,1,125,NA,NA,NA,NA,mtb,South Australia,Australia,NA,BlackwoodRndbt-Station-Main-Burnell-Randells-Clapham,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,806,2003-11-23,40.8,10179,14.42970822281167,NA,0,158,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-BelairBP-Andersons-BrownHillCreek-SmithDorrien.SmithDorrien-Eurabilla-BrownhillCreek-SmithDorrien.SmithDorrien-Andersons-OldBelairFootpath-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,809,2003-11-24,17.63,2695,23.550278293135435,NA,1,131,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Clapham-Unley-Uni.Uni-Unley-Clapham,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,810,2003-11-24,11.51,4515,9.177408637873754,NA,0,115,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Torrens Waterbird Counts,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,808,2003-11-25,86.36,11612,26.773682397519806,NA,0,189,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Clapham-Unley-Uni.Uni-RegencyCrit-Duthy-OldBelair-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,811,2003-11-26,18.3,2700,24.400000000000002,NA,1,146,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-James-Andersons-Uni,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,812,2003-11-26,30,12600,8.571428571428571,NA,0,120,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Torrens Bird Counts. Includes uni sections and sections between TapleysHill and Findon Rds & commute between uni and the western sections,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,813,2003-11-27,59.64,8666,24.775444264943456,NA,0,182,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-Greenhill-Glynburn-Kensington-NortonSummit5-WoodsHill-Summit-Sheoak-WaverleyLodge-EasternGate-Priory,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,814,2003-11-28,18.42,3039,21.82033563672261,NA,1,169,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-James-Andersons-Duthy-Uni,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,815,2003-11-28,30,8582,12.58447914239105,NA,0,115,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Torrens Bird Counts. Includes sections between Tapleys and Henleys Bch Rd & commute to those sections.,2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,816,2003-11-29,45,13200,12.272727272727273,NA,0,185,NA,NA,NA,NA,mtb,South Australia,Australia,NA,"9 Laps of Mt Torrens Township during 12 hr Race. Came third in Quad men with Sam, Travis and Dave Merrit. Flat on third lap and fucked up timing on last lap - so only 7 laps (2nd session of three laps averaged & 3rd session of 2 laps averaged).",2003,11,Nov 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,822,2003-12-02,99.13,12610,28.300396510705788,NA,0,191,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-RegencyCrit-Unley-Belair-Priory,2003,12,Dec 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,823,2003-12-03,37.72,6191,21.933774834437088,NA,1,141,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-OldBelair-Uni.Uni-SmithDorrien-OldBelair-James-Priory,2003,12,Dec 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,825,2003-12-04,72.84,10070,26.04011916583913,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-James-OldBelair-Uni.Uni-Holland-Greenhill-Glynburn-Parade-NortonSummit5-LobethalRd-Deviation-Rangeview-Bridgewater-MountBarkerRd-Wilpena-Penola-Arkaba-OldMtBarkerRd-Pomona-WaverleyRidge-UpperSturt-Priory,2003,12,Dec 2003,2000,"South Australia, Australia",NA,NA,NA,NA
Access,827,2003-12-05,26.06,6371,14.725474807722492,NA,0,148,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-UpperSturtFP-Station-Railway-WaverleyRidge-SheoakFP-JamesFP-BrownhillCk-SmithDorrien.SmithDorrien-Andersons-OldBelairFP-Priory,2003,12,Dec 2003,2000,"South Australia, Australia",NA,NA,NA,NA
